video_name,source_video,platform,license,link,link_type,drive_link,note
angry_236.mp4,youtube_angry dog growling_H9i80YtrfgI,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=H9i80YtrfgI,zrodlo,https://drive.google.com/file/d/16M_W7AK5MEBVjhENqyzNGw6TTq09xpOG/view,
angry_237.mp4,youtube_angry dog growling_IXZF1Gb0Qw8,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=IXZF1Gb0Qw8,zrodlo,https://drive.google.com/file/d/1bR6H8IGhpQsdyonaEmIRNAHTHHqejjZy/view,
angry_238.mp4,youtube_angry dog growling_RFLmxKd2xoQ,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=RFLmxKd2xoQ,zrodlo,https://drive.google.com/file/d/1gwg7FDNtBBJ9QkvcLajYXFX07ZbgD8_R/view,
angry_239.mp4,youtube_angry dog growling_ewZVPFpNPCU,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=ewZVPFpNPCU,zrodlo,https://drive.google.com/file/d/1FVa62HtTiLBO84fdJ-uPTNroK5fMQK-8/view,
angry_240.mp4,youtube_angry dog growling_zkqRL5YoFZE,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=zkqRL5YoFZE,zrodlo,https://drive.google.com/file/d/1HEE3MZ7fQg0YT6DolKC6r526fwgwWDdb/view,
angry_241.mp4,youtube_cute dog face closeup_ZKGD8VBMl50,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=ZKGD8VBMl50,zrodlo,https://drive.google.com/file/d/1qAz1NQo8fdCNPI5h54v1Srp4FYwmVMuJ/view,
angry_242.mp4,youtube_happy dog smiling_3uszZBMuxlE,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=3uszZBMuxlE,zrodlo,https://drive.google.com/file/d/1SMqljr-fTHtVzSfctCE0Dw76K3AbKCCA/view,
angry_243.mp4,youtube_happy dog smiling_g2F2vLKZqfM,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=g2F2vLKZqfM,zrodlo,https://drive.google.com/file/d/1y-LxocrVEA40tj2eQQA3G27usrWxiV8U/view,
fearful_001.mp4,.trashed-1792267605-1fa0111d21a3c1559af5f4e27c750fa0_1_1.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1qA4coUC_z7Scq9TuSoWM9xuu7LQrjXh5/view,kopia_drive,https://drive.google.com/file/d/1qA4coUC_z7Scq9TuSoWM9xuu7LQrjXh5/view,
fearful_002.mp4,.trashed-1792267620-09e22ac2101a647095f286a3d2a4811d_1_1.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1gTS0NN8AwCtb07z2L5cf7El4INJrsGLd/view,kopia_drive,https://drive.google.com/file/d/1gTS0NN8AwCtb07z2L5cf7El4INJrsGLd/view,
fearful_003.mp4,.trashed-1792267656-7d1ce6504456322aa6a1a041237c45f8_1_1.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1SXQRWCZlL_n36VLidS4QjpMVEDiFRDuY/view,kopia_drive,https://drive.google.com/file/d/1SXQRWCZlL_n36VLidS4QjpMVEDiFRDuY/view,
fearful_004.mp4,.trashed-1792268361-b09459c7cc473bddd617ec878e35e0c1.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/11hcH7v5vwCJ7Np3Nmo01tRq7Wj3Dg-VU/view,kopia_drive,https://drive.google.com/file/d/11hcH7v5vwCJ7Np3Nmo01tRq7Wj3Dg-VU/view,
fearful_005.mp4,.trashed-1792268557-2490703a15a1c397b203ecdd4df9da31.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1CA-2Yr-O2XkPEwljb5GDrbBFeHKAq7tU/view,kopia_drive,https://drive.google.com/file/d/1CA-2Yr-O2XkPEwljb5GDrbBFeHKAq7tU/view,
fearful_006.mp4,.trashed-1792268689-f61593297fb22f7751b31eb5136f62b6.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1DsN0jYhXT7SLH-kS7JHrOnXXPoJJ8Nr-/view,kopia_drive,https://drive.google.com/file/d/1DsN0jYhXT7SLH-kS7JHrOnXXPoJJ8Nr-/view,
fearful_007.mp4,.trashed-1792268967-783b949a0ede7f7cd59f08ae98eaaaf0.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1xfRHbogVF-sub04y8Mr4i6xe94MNUA1Z/view,kopia_drive,https://drive.google.com/file/d/1xfRHbogVF-sub04y8Mr4i6xe94MNUA1Z/view,
fearful_008.mp4,.trashed-1792269115-1ec5b20ba168cc101752f1b3af156c11.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1Hg-oillVz8G_FG04CIQRwrOmC6zay4ol/view,kopia_drive,https://drive.google.com/file/d/1Hg-oillVz8G_FG04CIQRwrOmC6zay4ol/view,
fearful_009.mp4,.trashed-1792269171-857ac5b642ca42a6739dcb3df6b005d5.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1Euz4z8JCo60Lpese2UyZoQtIZrHJ-Ll7/view,kopia_drive,https://drive.google.com/file/d/1Euz4z8JCo60Lpese2UyZoQtIZrHJ-Ll7/view,
fearful_010.mp4,0275a3a616805eebc617d33e05de50b6.mp4,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1J241ET-zRLK9gfPgUdJcQCxREcIJvuj3/view,kopia_drive,https://drive.google.com/file/d/1J241ET-zRLK9gfPgUdJcQCxREcIJvuj3/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_011.mp4,0391ad757cd6716aa420052e0821721d.mp4,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1hZEh1skwo6t0cgoxM_kRM5-cuAT9zSVR/view,kopia_drive,https://drive.google.com/file/d/1hZEh1skwo6t0cgoxM_kRM5-cuAT9zSVR/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_012.mp4,09e22ac2101a647095f286a3d2a4811d.mp4,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1Q5tmTo8CswwRgeYjZS4IFuvQZWtcGj81/view,kopia_drive,https://drive.google.com/file/d/1Q5tmTo8CswwRgeYjZS4IFuvQZWtcGj81/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_013.mp4,10936490-hd_1080_1920_30fps.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1BeaTZMRZFpufSVtoS3kG5FUZpjwoM8In/view,kopia_drive,https://drive.google.com/file/d/1BeaTZMRZFpufSVtoS3kG5FUZpjwoM8In/view,
fearful_014.mp4,12488565_1080_1920_30fps.mp4,Pexels,Pexels License,https://www.pexels.com/video/12488565/,zrodlo,https://drive.google.com/file/d/1aQAevup4SANwDP9EfI0R8bVZusSklaZQ/view,
fearful_015.mp4,13F3FFpKs5s_000021,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=13F3FFpKs5s,zrodlo,https://drive.google.com/file/d/1v3ikyNfHy7h_RRWEeetl71R2UgkPN6m4/view,
fearful_016.mp4,14994764_2160_3840_24fps.mp4,Pexels,Pexels License,https://www.pexels.com/video/14994764/,zrodlo,https://drive.google.com/file/d/1VNTIcDxDhDhJCFHRRNulamzqRvyOWbGJ/view,
fearful_017.mp4,15471274-uhd_2160_3840_60fps.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/17CpMiBw0TSlFAuSQji2zXbLhAY7JKILe/view,kopia_drive,https://drive.google.com/file/d/17CpMiBw0TSlFAuSQji2zXbLhAY7JKILe/view,
fearful_018.mp4,1fa0111d21a3c1559af5f4e27c750fa0.mp4,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1XhO4AasMAsUQGM2ZYrtgNirOj9zgN8WD/view,kopia_drive,https://drive.google.com/file/d/1XhO4AasMAsUQGM2ZYrtgNirOj9zgN8WD/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_019.mp4,288b92d215dfc03182eca1af3267dc84,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/13PdrMO47Vr48SR4f6wlhLnPBKYxKaDt6/view,kopia_drive,https://drive.google.com/file/d/13PdrMO47Vr48SR4f6wlhLnPBKYxKaDt6/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_020.mp4,3665853229-preview.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1lmqnHFa22rsKsx5vdeX3BeTRKmbpB7gG/view,kopia_drive,https://drive.google.com/file/d/1lmqnHFa22rsKsx5vdeX3BeTRKmbpB7gG/view,
fearful_021.mp4,4027286419-preview.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1d6TppcQBE1Ub1GKHgt5ZWpGVrWlT2jwm/view,kopia_drive,https://drive.google.com/file/d/1d6TppcQBE1Ub1GKHgt5ZWpGVrWlT2jwm/view,
fearful_022.mp4,4210977-hd_1280_720_25fps.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1wwCu--bn398gv-7RZWuRvnAqZ9A-_3od/view,kopia_drive,https://drive.google.com/file/d/1wwCu--bn398gv-7RZWuRvnAqZ9A-_3od/view,
fearful_023.mp4,4cb1b107e769ef5bea220d5a95ec289b.mp4,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/17mWR59gjpqJRA2ZasiCSwzYzJ16W4HTk/view,kopia_drive,https://drive.google.com/file/d/17mWR59gjpqJRA2ZasiCSwzYzJ16W4HTk/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_024.mp4,4f5a272a90baebcd639802dc908a3d9a.mp4,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1j5jSm8fef0gMosaq5Mecqr1ngXUshPeq/view,kopia_drive,https://drive.google.com/file/d/1j5jSm8fef0gMosaq5Mecqr1ngXUshPeq/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_025.mp4,4f5a272a90baebcd639802dc908a3d9a_1_1.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1WwBj2wRBnnded3Y5lXk2zl6e_iIpLX4s/view,kopia_drive,https://drive.google.com/file/d/1WwBj2wRBnnded3Y5lXk2zl6e_iIpLX4s/view,
fearful_026.mp4,5F6ULZBf0g8_000720,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=5F6ULZBf0g8,zrodlo,https://drive.google.com/file/d/1NxX7hUuV8_KKntAk-gtvCTDpHC4Sfh1l/view,
fearful_027.mp4,5fb350085b5b1abd50942258af61cc89.mp4,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1R7SDbS4Uq8UrReIGmBMf7urQDzocu7Z5/view,kopia_drive,https://drive.google.com/file/d/1R7SDbS4Uq8UrReIGmBMf7urQDzocu7Z5/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_028.mp4,62192775c2b49e4ab29008863306334c.mp4,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1IQKfZ0JzeWQf_f07pWpbWfiaB-ee-ovz/view,kopia_drive,https://drive.google.com/file/d/1IQKfZ0JzeWQf_f07pWpbWfiaB-ee-ovz/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_029.mp4,6314345-hd_1920_1080_24fps.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1fAVrinFgT01oxB3ZAHrhkyy2bahn7QvG/view,kopia_drive,https://drive.google.com/file/d/1fAVrinFgT01oxB3ZAHrhkyy2bahn7QvG/view,
fearful_030.mp4,6e8129da66db084ec2c52a1260150087.mp4,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1bWDBRnkZlKs2JSZULWM3-i4aQkkGyYPk/view,kopia_drive,https://drive.google.com/file/d/1bWDBRnkZlKs2JSZULWM3-i4aQkkGyYPk/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_031.mp4,702e56b36b4c30dfa048a7d65afb2775,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1h58DfdQzCMYHz8k0ZE2ZpRLtL4zNPO36/view,kopia_drive,https://drive.google.com/file/d/1h58DfdQzCMYHz8k0ZE2ZpRLtL4zNPO36/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_032.mp4,7682705-uhd_3840_2160_25fps.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1kjVTL27NmSWg1UlbGknPHlGo8Ti4ENNc/view,kopia_drive,https://drive.google.com/file/d/1kjVTL27NmSWg1UlbGknPHlGo8Ti4ENNc/view,
fearful_033.mp4,796445f1adc1913d1e9c4843c1a96bda.mp4,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1FrR1ig75uO1LGE9iisfuZUZoFA8zb38a/view,kopia_drive,https://drive.google.com/file/d/1FrR1ig75uO1LGE9iisfuZUZoFA8zb38a/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_034.mp4,7a1da912409a791228d2d55e3d2a42bb.mp4,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1-3dZGyR4c2ONWI5FemVX37Ag9IDhUIOA/view,kopia_drive,https://drive.google.com/file/d/1-3dZGyR4c2ONWI5FemVX37Ag9IDhUIOA/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_035.mp4,7b64d5bdf356aa4dad0fa51a18b45cc5.mp4,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1Hr7SKMk_GkdkHHFrWMm5Q512HafHI5e9/view,kopia_drive,https://drive.google.com/file/d/1Hr7SKMk_GkdkHHFrWMm5Q512HafHI5e9/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_036.mp4,7ca8b2458e2b9c9e4ff6525d7f564eff,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1ZqPPWvU3x7aLffTsCMG916zDt7gfT7q4/view,kopia_drive,https://drive.google.com/file/d/1ZqPPWvU3x7aLffTsCMG916zDt7gfT7q4/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_037.mp4,906dfa2b396057b5834a81e322e3dd1b,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1rJlG4sWhhjzXq9SMe41S6Ujqy6m98yyR/view,kopia_drive,https://drive.google.com/file/d/1rJlG4sWhhjzXq9SMe41S6Ujqy6m98yyR/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
fearful_038.mp4,9421549-hd_1920_1080_25fps.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1TSN6dIdwB1LEc7Q7Qk3DbzLKrIBcJL4L/view,kopia_drive,https://drive.google.com/file/d/1TSN6dIdwB1LEc7Q7Qk3DbzLKrIBcJL4L/view,
fearful_039.mp4,K6w9kd1kPfU_000339,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=K6w9kd1kPfU,zrodlo,https://drive.google.com/file/d/1P80NaaR4zQ0tFp01-HeCs8XWjN3HOnqg/view,
fearful_040.mp4,Mste1BpEu2c_000405,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=Mste1BpEu2c,zrodlo,https://drive.google.com/file/d/1cg7qjB4DVpnfUv9lmsM9Q7nxgvI96CiO/view,
fearful_041.mp4,VID_20260917220907.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/15B_tUzQD4xLqHqjgPRADWqltUxJHIvhY/view,kopia_drive,https://drive.google.com/file/d/15B_tUzQD4xLqHqjgPRADWqltUxJHIvhY/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_042.mp4,VID_20260917221002.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1i0kzB_Zm1udVIDE9Y57JmmCKoA1qLemT/view,kopia_drive,https://drive.google.com/file/d/1i0kzB_Zm1udVIDE9Y57JmmCKoA1qLemT/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_043.mp4,VID_20260917221046.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1PUm9eU83Og9kRGemXBg0y-mz45ovntVe/view,kopia_drive,https://drive.google.com/file/d/1PUm9eU83Og9kRGemXBg0y-mz45ovntVe/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_044.mp4,VID_20260917221120.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/18lvdE05f8i1eFK5iDBiUD4b5ahMrbOfX/view,kopia_drive,https://drive.google.com/file/d/18lvdE05f8i1eFK5iDBiUD4b5ahMrbOfX/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_045.mp4,VID_20260917221155.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1wjTOuQ4xTTnufUb5iZqkOOfiMLZfoVV1/view,kopia_drive,https://drive.google.com/file/d/1wjTOuQ4xTTnufUb5iZqkOOfiMLZfoVV1/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_046.mp4,VID_20260917221233.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1rAHV4ubx19wr2AWkjL4ArwJazmjTyLml/view,kopia_drive,https://drive.google.com/file/d/1rAHV4ubx19wr2AWkjL4ArwJazmjTyLml/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_047.mp4,VID_20260917221326.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1VNJZgB9PldcO6UMsR7OmgGOWT7l98-Nw/view,kopia_drive,https://drive.google.com/file/d/1VNJZgB9PldcO6UMsR7OmgGOWT7l98-Nw/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_048.mp4,VID_20260917221413.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1XyTQyWN3PCKloJ_rQqH_gLDa_Anx1vJl/view,kopia_drive,https://drive.google.com/file/d/1XyTQyWN3PCKloJ_rQqH_gLDa_Anx1vJl/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_049.mp4,VID_20260917221450.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1YO2NnHF4y0mbSVDKAwlfcHDRNXwHvFsx/view,kopia_drive,https://drive.google.com/file/d/1YO2NnHF4y0mbSVDKAwlfcHDRNXwHvFsx/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_050.mp4,VID_20260917221527.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/12Zm03Z2yD9Y09Hoo5CB8d0clGO2IajaF/view,kopia_drive,https://drive.google.com/file/d/12Zm03Z2yD9Y09Hoo5CB8d0clGO2IajaF/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_051.mp4,VID_20260917221628.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1lJnVUTL4CtskS5cp5S0Ti8yKleQSivDs/view,kopia_drive,https://drive.google.com/file/d/1lJnVUTL4CtskS5cp5S0Ti8yKleQSivDs/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_052.mp4,VID_20260917221703.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1IayIY66wfnpYy-5YoP4iLSCKljcuprC3/view,kopia_drive,https://drive.google.com/file/d/1IayIY66wfnpYy-5YoP4iLSCKljcuprC3/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_053.mp4,VID_20260917221734.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1njO6eV7BFt12nuw1a_-_GPzYGRxTTvBA/view,kopia_drive,https://drive.google.com/file/d/1njO6eV7BFt12nuw1a_-_GPzYGRxTTvBA/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_054.mp4,VID_20260917221824.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1TlEJMtuBJyty9u1SiWkRjqFll5aP4NIV/view,kopia_drive,https://drive.google.com/file/d/1TlEJMtuBJyty9u1SiWkRjqFll5aP4NIV/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_055.mp4,VID_20260917221908.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1AaFE02NTpjQndoSQccLXItKD4jNR373N/view,kopia_drive,https://drive.google.com/file/d/1AaFE02NTpjQndoSQccLXItKD4jNR373N/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_056.mp4,VID_20260917222002.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1jNdk0YMqGPYl0QrQLHwgk2RxgOOzfE3f/view,kopia_drive,https://drive.google.com/file/d/1jNdk0YMqGPYl0QrQLHwgk2RxgOOzfE3f/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_057.mp4,VID_20260917222031.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1zVjQwTPsgoSyxv3jn-I5SFP8mLnJ1dKL/view,kopia_drive,https://drive.google.com/file/d/1zVjQwTPsgoSyxv3jn-I5SFP8mLnJ1dKL/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_058.mp4,VID_20260917222059.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1uoFURz5g7Lz_CQOimd7TVT1kzVuZ1Vmg/view,kopia_drive,https://drive.google.com/file/d/1uoFURz5g7Lz_CQOimd7TVT1kzVuZ1Vmg/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_059.mp4,VID_20260917222151.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/14kdf_TzpgrlSdUVbd0zFQ4LRENVoCPTL/view,kopia_drive,https://drive.google.com/file/d/14kdf_TzpgrlSdUVbd0zFQ4LRENVoCPTL/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_060.mp4,VID_20260917222506.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/19wr7c7pbPdZ0WLaIzm5G67bMsedWUwNX/view,kopia_drive,https://drive.google.com/file/d/19wr7c7pbPdZ0WLaIzm5G67bMsedWUwNX/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_061.mp4,VID_20260917222639.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1kESnCts_CGm6QL8tl1H2gODRmRfUhktq/view,kopia_drive,https://drive.google.com/file/d/1kESnCts_CGm6QL8tl1H2gODRmRfUhktq/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_062.mp4,VID_20260917222720.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1E9TcuCHsUprMrxcbBg2sxs_VXw62_OFg/view,kopia_drive,https://drive.google.com/file/d/1E9TcuCHsUprMrxcbBg2sxs_VXw62_OFg/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_063.mp4,VID_20260917222816.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1vbcjiqAtYrOWLJ5slDH6n6AK0xycCGJm/view,kopia_drive,https://drive.google.com/file/d/1vbcjiqAtYrOWLJ5slDH6n6AK0xycCGJm/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_064.mp4,VID_20260917222905.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1DcoluFcPIgj1_nkOsRfkZA_fy4qHbYNE/view,kopia_drive,https://drive.google.com/file/d/1DcoluFcPIgj1_nkOsRfkZA_fy4qHbYNE/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_065.mp4,VID_20260917223026.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/15-moT6ucDpX14lZRqG2wEgryh-ihrdGO/view,kopia_drive,https://drive.google.com/file/d/15-moT6ucDpX14lZRqG2wEgryh-ihrdGO/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_066.mp4,VID_20260917223116.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/17IpcJLFLbyMGhm8R10vYlD4WM4KWa0JL/view,kopia_drive,https://drive.google.com/file/d/17IpcJLFLbyMGhm8R10vYlD4WM4KWa0JL/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_067.mp4,VID_20260917223235.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1Y0ozcQBaH0RqP_JCyiW9oZIuRF388zcS/view,kopia_drive,https://drive.google.com/file/d/1Y0ozcQBaH0RqP_JCyiW9oZIuRF388zcS/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_068.mp4,VID_20260917_220429_116.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1su2RloT2W9QsFT4LS381r7S-X4xS-ypf/view,kopia_drive,https://drive.google.com/file/d/1su2RloT2W9QsFT4LS381r7S-X4xS-ypf/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_069.mp4,VID_20260917_220445_368.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/19VJAQ2orrCaNqo63gPGGffctJoaPFQkh/view,kopia_drive,https://drive.google.com/file/d/19VJAQ2orrCaNqo63gPGGffctJoaPFQkh/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_070.mp4,VID_20260917_220446_789.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1--q_qxG9rcXb2zqgKqKHtnvEPLfA2xXe/view,kopia_drive,https://drive.google.com/file/d/1--q_qxG9rcXb2zqgKqKHtnvEPLfA2xXe/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_071.mp4,VID_20260917_220449_076.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1jqCPEu-LmPQSGOD63d7wQqf-Rz9y0mJ4/view,kopia_drive,https://drive.google.com/file/d/1jqCPEu-LmPQSGOD63d7wQqf-Rz9y0mJ4/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_072.mp4,VID_20260917_220502_373.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1zCmYex8CKDXDm3xXh5M0gc1FlOAYeUJ9/view,kopia_drive,https://drive.google.com/file/d/1zCmYex8CKDXDm3xXh5M0gc1FlOAYeUJ9/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_073.mp4,VID_20260917_220505_968.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1Wotl07mmIn6cXsQzEfKTSCK6UgFfmm-l/view,kopia_drive,https://drive.google.com/file/d/1Wotl07mmIn6cXsQzEfKTSCK6UgFfmm-l/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_074.mp4,VID_20260917_220506_643.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1NQecBGAqnKYgm2q3dQCWvktRIYj6gfJ_/view,kopia_drive,https://drive.google.com/file/d/1NQecBGAqnKYgm2q3dQCWvktRIYj6gfJ_/view,nagranie z telefonu (IMG/VID) - brak zrodla online
fearful_075.mp4,VID_20260917_220511_601.mp4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1QOv9roB5soo0LQCaNj3vMx3bYSs-Ykzo/view,kopia_drive,https://drive.google.com/file/d/1QOv9roB5soo0LQCaNj3vMx3bYSs-Ykzo/view,nagranie z telefonu (IMG/VID) - brak zrodla online
